qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q9200,2,2,0,2,2
Q312376,1,1,0,1,1
Q212647,1,1,0,1,1
Q302,14,0,14,3,3
