qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q9200,2,2,0,2,2
Q312376,1,1,0,1,1
Q212647,3,3,0,2,2
Q302,18,0,18,5,5
