qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q33923,1,1,0,1,1
Q302,11,0,11,10,3
Q40574,1,0,1,1,1
Q9200,1,0,1,1,1
