qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q9200,8,8,0,7,3
Q302,71,0,71,62,14
Q1075381,1,1,0,1,1
Q335114,7,7,0,7,4
Q33923,4,4,0,4,4
Q1140217,1,0,1,1,1
Q3413973,1,0,1,1,1
Q7608188,3,1,2,3,2
Q212647,2,2,0,2,2
Q185856,1,1,0,1,1
Q9077,2,0,2,2,2
Q70899,3,0,2,2,1
Q1376253,1,1,0,1,1
Q982939,1,1,0,1,1
Q46512139,1,1,0,1,1
Q22661413,1,1,0,1,1
