qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q2804969,1,1,0,1,1
Q109920,1,0,1,1,1
Q30914,1,0,1,1,1
Q244912,1,0,1,1,1
Q289957,11,0,4,10,6
Q302,3,0,3,2,2
Q201861,1,0,0,1,1
Q9077,1,0,1,1,1
Q51676,1,0,1,1,1
Q1938388,1,0,1,1,1
Q1411953,1,0,1,1,1
Q574641,1,0,1,1,1
Q124759404,1,0,1,1,1
Q313221,1,0,1,1,1
Q235901,1,0,1,1,1
Q9181,1,0,1,1,1
