qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q37085,3,3,0,3,3
Q41370,1,0,1,1,1
Q244912,1,0,1,1,1
Q398663,1,1,0,1,1
Q22905935,1,1,0,1,1
Q6521531,2,2,0,2,1
