qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q319049,2,0,2,2,2
Q194064,94,94,0,94,39
Q135297,1,0,1,1,1
Q126009060,1,1,0,1,1
Q124382588,1,0,1,1,1
Q130284718,1,0,1,1,1
Q18192102,2,2,0,2,1
Q130288546,2,0,2,2,1
Q81422,2,0,2,2,1
Q48877839,3,0,3,3,2
Q179962,2,0,2,2,1
Q12591,15,3,12,14,8
Q184273,2,0,2,2,1
Q289957,4,0,3,4,4
Q9181,1,0,1,1,1
Q41370,4,0,0,4,2
Q145746,4,0,2,4,3
Q5882214,10,0,0,8,2
Q1964706,1,0,0,1,1
