qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q44387,3,0,3,3,2
Q1613144,9,9,0,9,2
Q320139,7,7,0,7,2
Q2256348,5,0,5,5,2
Q783824,5,5,0,5,2
Q6176509,5,0,5,5,2
