qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q179962,65,65,0,57,22
Q16070970,1,1,0,1,1
Q3781157,10,10,0,10,6
Q2776374,10,10,0,10,6
Q3867348,9,9,0,9,5
Q471388,6,6,0,6,4
Q130283101,2,0,2,2,1
Q131919356,1,0,1,1,1
Q3107413,2,2,0,2,1
Q1478110,2,2,0,2,1
Q3201131,2,2,0,2,1
