qid,totalRefs,totalPrimaryRefs,totalSecondaryRefs,verseRefs,chapterRefs
Q9200,1,1,0,1,1
Q302,14,0,14,13,5
Q212647,3,3,0,3,2
Q16199754,1,1,0,1,1
Q70899,2,0,2,2,1
Q830183,1,0,1,1,1
